"Name","Activity type","Description"
"08/28/2012 9:58pm","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)","Battery level (%)"
"1","904","37.453344","-122.128519","-27.75389862060547","306.97857666015625","4","24.7986","2012-08-29T05:16:11.999Z",,,,
"1","905","37.45347","-122.128749","-27.86927032470703","306.663330078125","6","24.8905","2012-08-29T05:16:12.999Z",,,,
"1","906","37.453598","-122.12899","-28.340335845947266","306.108154296875","6","25.0631","2012-08-29T05:16:13.999Z",,,,
"1","907","37.453726","-122.129227","-28.966907501220703","305.8941955566406","6","25.2394","2012-08-29T05:16:14.999Z",,,,
"1","908","37.453854","-122.129459","-29.66290283203125","305.58349609375","6","25.3448","2012-08-29T05:16:15.999Z",,,,
"1","909","37.453984","-122.129696","-30.24863052368164","305.67413330078125","6","25.5122","2012-08-29T05:16:16.999Z",,,,
"1","910","37.454119","-122.129938","-30.78034019470215","305.8116760253906","6","25.8906","2012-08-29T05:16:17.999Z",,,,
"1","911","37.454256","-122.130181","-31.204858779907227","305.62994384765625","6","26.1441","2012-08-29T05:16:18.999Z",,,,
"1","912","37.454397","-122.130428","-31.52374839782715","305.7001037597656","6","26.3422","2012-08-29T05:16:19.999Z",,,,
"1","913","37.45454","-122.130672","-31.785396575927734","305.795166015625","4","26.469","2012-08-29T05:16:20.999Z",,,,
"1","914","37.454687","-122.130924","-31.717674255371094","306.233642578125","4","26.588","2012-08-29T05:16:21.999Z",,,,
"1","915","37.454832","-122.131172","-31.595184326171875","305.9288024902344","4","26.6813","2012-08-29T05:16:22.999Z",,,,
"1","916","37.454978","-122.131421","-31.45318031311035","305.82281494140625","4","26.8197","2012-08-29T05:16:23.999Z",,,,
"1","917","37.455124","-122.131672","-31.240358352661133","306.045654296875","6","26.9781","2012-08-29T05:16:24.999Z",,,,
"1","918","37.455275","-122.131916","-30.715242385864258","305.9351501464844","6","26.9678","2012-08-29T05:16:25.999Z",,,,
"1","919","37.455427","-122.132165","-30.270654678344727","306.0760192871094","6","27.3445","2012-08-29T05:16:26.999Z",,,,
"1","920","37.455579","-122.13242","-29.871055603027344","306.0938415527344","6","27.4748","2012-08-29T05:16:27.999Z",,,,
"1","921","37.455727","-122.132678","-29.843608856201172","306.1246643066406","6","27.5313","2012-08-29T05:16:28.999Z",,,,
"1","922","37.455878","-122.132934","-29.65924835205078","306.1615295410156","6","27.7983","2012-08-29T05:16:29.999Z",,,,
"1","923","37.456025","-122.133195","-29.818864822387695","306.0333557128906","6","27.9747","2012-08-29T05:16:30.999Z",,,,
"1","924","37.456173","-122.133454","-30.141712188720703","305.9845275878906","6","27.9977","2012-08-29T05:16:31.999Z",,,,
"1","925","37.456328","-122.133708","-30.371414184570313","306.0736389160156","6","28.0737","2012-08-29T05:16:32.999Z",,,,
"1","926","37.456486","-122.133968","-30.381017684936523","306.231201171875","6","28.2225","2012-08-29T05:16:33.999Z",,,,
"1","927","37.456646","-122.134228","-30.354188919067383","306.12701416015625","6","28.316","2012-08-29T05:16:34.999Z",,,,
"1","928","37.456801","-122.134486","-30.207555770874023","306.115478515625","6","28.3236","2012-08-29T05:16:35.999Z",,,,
"1","929","37.456952","-122.134745","-30.369518280029297","306.5151062011719","6","28.4575","2012-08-29T05:16:36.999Z",,,,
"1","930","37.457106","-122.135003","-30.082103729248047","306.7369384765625","6","28.5653","2012-08-29T05:16:37.999Z",,,,
"1","931","37.457256","-122.135263","-29.83976173400879","306.9361877441406","6","28.4971","2012-08-29T05:16:38.999Z",,,,
"1","932","37.457408","-122.135519","-29.574838638305664","307.0934753417969","6","28.4898","2012-08-29T05:16:39.999Z",,,,
"1","933","37.457571","-122.135774","-29.12157440185547","307.2345275878906","6","28.5454","2012-08-29T05:16:40.999Z",,,,
"1","934","37.457724","-122.136028","-28.97406578063965","306.92364501953125","6","28.4364","2012-08-29T05:16:41.999Z",,,,
"1","935","37.45788","-122.13628","-28.836273193359375","306.6708068847656","6","28.4102","2012-08-29T05:16:42.999Z",,,,
"1","936","37.458034","-122.136534","-28.61189079284668","306.4990539550781","6","28.3768","2012-08-29T05:16:43.999Z",,,,
"1","937","37.458189","-122.136788","-28.381277084350586","306.42584228515625","6","28.3952","2012-08-29T05:16:44.999Z",,,,
"1","938","37.458345","-122.137051","-28.01976776123047","306.2364196777344","6","28.1474","2012-08-29T05:16:45.999Z",,,,
"1","939","37.458497","-122.137303","-27.36826515197754","306.5867614746094","6","27.91","2012-08-29T05:16:46.999Z",,,,
"1","940","37.458642","-122.137545","-26.605146408081055","306.3291320800781","6","27.0733","2012-08-29T05:16:47.999Z",,,,
"1","941","37.458786","-122.137785","-25.783248901367188","306.47247314453125","4","26.8938","2012-08-29T05:16:48.999Z",,,,
"1","942","37.458921","-122.138015","-25.416948318481445","306.257080078125","4","26.6218","2012-08-29T05:16:49.999Z",,,,
"1","943","37.459065","-122.138243","-25.076738357543945","307.5672607421875","4","26.1557","2012-08-29T05:16:50.999Z",,,,
"1","944","37.459221","-122.138472","-25.27084732055664","308.8785400390625","4","25.6454","2012-08-29T05:16:51.999Z",,,,
"1","945","37.459374","-122.138698","-25.393526077270508","309.0136413574219","6","25.6014","2012-08-29T05:16:52.999Z",,,,
"1","946","37.459533","-122.138922","-25.585247039794922","310.1155090332031","6","25.9793","2012-08-29T05:16:53.999Z",,,,
"1","947","37.45969","-122.139141","-26.135583877563477","309.79412841796875","6","26.2604","2012-08-29T05:16:54.999Z",,,,
"1","948","37.459847","-122.139375","-26.44818878173828","309.8938903808594","6","26.2895","2012-08-29T05:16:55.999Z",,,,
"1","949","37.459998","-122.139622","-26.519630432128906","307.5161437988281","6","26.7528","2012-08-29T05:16:56.999Z",,,,
"1","950","37.460141","-122.139867","-26.458030700683594","306.94146728515625","6","26.8708","2012-08-29T05:16:57.999Z",,,,
"1","951","37.460283","-122.140109","-26.240575790405273","306.6260070800781","6","26.8548","2012-08-29T05:16:58.999Z",,,,
"1","952","37.460425","-122.140351","-26.027576446533203","306.79541015625","6","26.8815","2012-08-29T05:16:59.999Z",,,,
"1","953","37.460574","-122.140602","-26.031705856323242","306.6181945800781","4","26.9008","2012-08-29T05:17:00.999Z",,,,
"1","954","37.460718","-122.140854","-25.723241806030273","306.3822326660156","6","26.7625","2012-08-29T05:17:01.999Z",,,,
"1","955","37.460861","-122.141095","-25.403085708618164","306.5551452636719","6","26.8189","2012-08-29T05:17:02.999Z",,,,
"1","956","37.460994","-122.141313","-25.665576934814453","306.512451171875","8","26.2034","2012-08-29T05:17:03.999Z",,,,
"1","957","37.461133","-122.14154","-25.497743606567383","306.422607421875","8","25.8094","2012-08-29T05:17:04.999Z",,,,
"1","958","37.461275","-122.141784","-25.88518714904785","306.30230712890625","8","25.6656","2012-08-29T05:17:05.999Z",,,,
"1","959","37.46142","-122.142025","-26.68120765686035","306.1961975097656","6","25.6076","2012-08-29T05:17:06.999Z",,,,
"1","960","37.461558","-122.142263","-27.106313705444336","306.1982421875","6","25.5288","2012-08-29T05:17:07.999Z",,,,
"1","961","37.461685","-122.142482","-27.630571365356445","306.255859375","6","24.3807","2012-08-29T05:17:08.999Z",,,,
"1","962","37.461795","-122.142659","-27.941936492919922","308.9073181152344","6","19.9632","2012-08-29T05:17:09.999Z",,,,
"1","963","37.461899","-122.142793","-28.353954315185547","312.271728515625","12","17.5756","2012-08-29T05:17:10.999Z",,,,
"1","964","37.461985","-122.142889","-28.681825637817383","312.61749267578125","12","14.2089","2012-08-29T05:17:11.999Z",,,,
"1","965","37.462051","-122.142955","-28.946340560913086","314.6648254394531","12","11.413","2012-08-29T05:17:12.999Z",,,,
"1","966","37.462116","-122.142982","-29.4951114654541","335.85882568359375","12","8.8433","2012-08-29T05:17:13.999Z",,,,
"1","967","37.462185","-122.143018","-30.08134651184082","336.5364074707031","12","8.8967","2012-08-29T05:17:14.999Z",,,,
"1","968","37.462258","-122.143044","-29.89376449584961","340.0577087402344","8","8.7803","2012-08-29T05:17:15.999Z",,,,
"1","969","37.462342","-122.143042","-29.546276092529297","356.7228698730469","8","9.0025","2012-08-29T05:17:16.999Z",,,,
"1","970","37.462439","-122.143026","-28.98105239868164","359.8974304199219","8","9.4336","2012-08-29T05:17:17.999Z",,,,
"1","971","37.462532","-122.142961","-28.818071365356445","18.45989418029785","8","10.2594","2012-08-29T05:17:18.999Z",,,,
"1","972","37.462618","-122.142868","-28.774534225463867","27.60536003112793","8","9.9984","2012-08-29T05:17:19.999Z",,,,
"1","973","37.462686","-122.142775","-29.389944076538086","41.0795783996582","8","9.4464","2012-08-29T05:17:20.999Z",,,,
"1","974","37.462714","-122.142659","-30.210195541381836","58.04780578613281","8","8.4344","2012-08-29T05:17:21.999Z",,,,
"1","975","37.462734","-122.142513","-31.32294273376465","76.68526458740234","8","8.2761","2012-08-29T05:17:22.999Z",,,,
"1","976","37.46273","-122.142365","-31.746925354003906","85.72904205322266","8","7.8623","2012-08-29T05:17:23.999Z",,,,
"1","977","37.462694","-122.142247","-31.566368103027344","105.72704315185547","8","7.2896","2012-08-29T05:17:24.999Z",,,,
"1","978","37.462656","-122.142145","-31.202428817749023","106.3818588256836","8","7.161","2012-08-29T05:17:25.999Z",,,,
"1","979","37.462608","-122.142043","-30.714927673339844","108.57322692871094","8","7.4423","2012-08-29T05:17:26.999Z",,,,
"1","980","37.462515","-122.141953","-30.26033592224121","134.62257385253906","6","8.2343","2012-08-29T05:17:27.999Z",,,,
"1","981","37.462423","-122.141872","-29.98553466796875","138.28512573242188","6","9.3819","2012-08-29T05:17:28.999Z",,,,
"1","982","37.462323","-122.141797","-29.344402313232422","142.3303985595703","6","10.5995","2012-08-29T05:17:29.999Z",,,,
"1","983","37.462223","-122.141725","-28.868009567260742","145.26937866210938","6","10.78","2012-08-29T05:17:30.999Z",,,,
"1","984","37.46211","-122.141654","-28.49947738647461","148.02313232421875","6","12.0614","2012-08-29T05:17:31.999Z",,,,
"1","985","37.461986","-122.141584","-27.865848541259766","150.40248107910156","6","12.9348","2012-08-29T05:17:32.999Z",,,,
"1","986","37.461857","-122.141523","-26.67471694946289","152.16983032226563","6","13.6876","2012-08-29T05:17:33.999Z",,,,
"1","987","37.461726","-122.141464","-25.20931053161621","153.388427734375","4","13.8803","2012-08-29T05:17:34.999Z",,,,
"1","988","37.461588","-122.141398","-23.98196792602539","154.0304718017578","4","14.0929","2012-08-29T05:17:35.999Z",,,,
"1","989","37.461452","-122.141332","-22.975053787231445","154.99615478515625","4","15.1351","2012-08-29T05:17:36.999Z",,,,
"1","990","37.461317","-122.141261","-21.772661209106445","155.96485900878906","4","15.8479","2012-08-29T05:17:37.999Z",,,,
"1","991","37.461172","-122.141196","-21.021591186523438","156.90908813476563","6","16.0505","2012-08-29T05:17:38.999Z",,,,
"1","992","37.461023","-122.14113","-20.41451644897461","157.5096893310547","6","16.3918","2012-08-29T05:17:39.999Z",,,,
"1","993","37.460872","-122.141066","-19.87944221496582","157.96939086914063","4","16.6843","2012-08-29T05:17:40.999Z",,,,
"1","994","37.46072","-122.141002","-19.272550582885742","158.93057250976563","6","16.8254","2012-08-29T05:17:41.999Z",,,,
"1","995","37.460578","-122.140951","-19.141334533691406","159.427978515625","6","17.018","2012-08-29T05:17:42.999Z",,,,
"1","996","37.46043","-122.140907","-18.837202072143555","161.14266967773438","6","17.1277","2012-08-29T05:17:43.999Z",,,,
"1","997","37.460277","-122.140867","-18.548206329345703","163.9857635498047","6","17.4981","2012-08-29T05:17:44.999Z",,,,
"1","998","37.460112","-122.140838","-18.287996292114258","167.2549285888672","6","17.7355","2012-08-29T05:17:45.999Z",,,,
"1","999","37.459947","-122.140822","-17.963092803955078","170.28619384765625","6","17.7681","2012-08-29T05:17:46.999Z",,,,
"1","1000","37.459765","-122.14082","-17.839271545410156","173.91006469726563","6","18.0389","2012-08-29T05:17:47.999Z",,,,
"1","1001","37.459581","-122.140831","-17.83366584777832","177.25108337402344","6","17.9908","2012-08-29T05:17:48.999Z",,,,
"1","1002","37.459411","-122.140855","-18.22909164428711","180.29617309570313","6","17.5773","2012-08-29T05:17:49.999Z",,,,
"1","1003","37.459238","-122.140895","-19.020519256591797","182.7086639404297","6","17.4665","2012-08-29T05:17:50.999Z",,,,
"1","1004","37.459079","-122.140937","-19.677810668945313","184.94717407226563","6","17.0597","2012-08-29T05:17:51.999Z",,,,
"1","1005","37.458926","-122.140977","-20.608036041259766","188.14901733398438","8","15.8525","2012-08-29T05:17:52.999Z",,,,
"1","1006","37.458771","-122.141026","-21.487302780151367","190.78036499023438","8","15.9149","2012-08-29T05:17:53.999Z",,,,
"1","1007","37.458639","-122.141096","-22.470136642456055","193.85845947265625","8","15.8358","2012-08-29T05:17:54.999Z",,,,
"1","1008","37.458558","-122.141179","-22.92793846130371","197.07664489746094","6","15.9827","2012-08-29T05:17:55.999Z",,,,
"1","1009","37.458441","-122.141269","-22.879257202148438","199.6913604736328","6","15.8248","2012-08-29T05:17:56.999Z",,,,
"1","1010","37.458324","-122.141365","-22.769603729248047","202.04580688476563","6","15.516","2012-08-29T05:17:57.999Z",,,,
"1","1011","37.458173","-122.141474","-22.3620662689209","204.84425354003906","6","15.64","2012-08-29T05:17:58.999Z",,,,
"1","1012","37.45804","-122.141585","-21.983016967773438","207.17364501953125","6","15.3591","2012-08-29T05:17:59.999Z",,,,
"1","1013","37.457925","-122.141688","-21.871862411499023","209.08181762695313","6","15.2634","2012-08-29T05:18:00.999Z",,,,
"1","1014","37.457814","-122.141797","-21.70652198791504","210.63259887695313","6","14.9556","2012-08-29T05:18:01.999Z",,,,
"1","1015","37.457708","-122.141901","-21.805200576782227","211.73731994628906","6","14.8433","2012-08-29T05:18:02.999Z",,,,
"1","1016","37.4576","-122.142003","-22.257556915283203","212.17723083496094","8","14.9767","2012-08-29T05:18:03.999Z",,,,
"1","1017","37.457499","-122.142102","-22.78597068786621","213.0695037841797","8","15.2193","2012-08-29T05:18:04.999Z",,,,
"1","1018","37.457392","-122.142205","-23.132139205932617","213.69174194335938","8","15.5919","2012-08-29T05:18:05.999Z",,,,
"1","1019","37.457269","-122.142323","-23.25739860534668","215.0859832763672","8","16.6143","2012-08-29T05:18:06.999Z",,,,
"1","1020","37.457147","-122.142458","-22.742334365844727","218.57199096679688","8","16.5192","2012-08-29T05:18:07.999Z",,,,
"1","1021","37.457025","-122.142608","-22.72963523864746","222.4696044921875","8","16.7031","2012-08-29T05:18:08.999Z",,,,
"1","1022","37.456915","-122.142773","-23.161806106567383","226.36514282226563","8","16.6697","2012-08-29T05:18:09.999Z",,,,
"1","1023","37.456834","-122.142966","-23.967409133911133","240.04217529296875","8","17.2699","2012-08-29T05:18:10.999Z",,,,
"1","1024","37.456753","-122.143158","-24.410160064697266","240.86618041992188","8","17.2841","2012-08-29T05:18:11.999Z",,,,
"1","1025","37.456679","-122.143348","-25.518678665161133","240.54234313964844","8","17.6105","2012-08-29T05:18:12.999Z",,,,
"1","1026","37.456616","-122.143531","-26.107179641723633","240.38934326171875","8","17.2101","2012-08-29T05:18:13.999Z",,,,
"1","1027","37.456558","-122.143696","-26.15151023864746","240.80006408691406","8","16.6226","2012-08-29T05:18:14.999Z",,,,
"1","1028","37.456521","-122.143871","-26.442012786865234","241.66151428222656","6","16.2064","2012-08-29T05:18:15.999Z",,,,
"1","1029","37.456467","-122.144051","-26.71701431274414","242.41648864746094","6","16.1182","2012-08-29T05:18:16.999Z",,,,
"1","1030","37.456414","-122.144213","-26.52883529663086","242.6339874267578","6","14.9804","2012-08-29T05:18:17.999Z",,,,
"1","1031","37.456358","-122.144374","-26.396976470947266","242.83375549316406","6","14.5414","2012-08-29T05:18:18.999Z",,,,
"1","1032","37.456306","-122.144523","-26.160581588745117","243.47386169433594","6","14.0236","2012-08-29T05:18:19.999Z",,,,
"1","1033","37.456258","-122.144655","-25.62223243713379","243.54739379882813","6","13.8012","2012-08-29T05:18:20.999Z",,,,
"1","1034","37.45621","-122.144788","-25.46467399597168","244.105712890625","6","13.4912","2012-08-29T05:18:21.999Z",,,,
"1","1035","37.456167","-122.144915","-26.107267379760742","243.36532592773438","6","13.0753","2012-08-29T05:18:22.999Z",,,,
"1","1036","37.456114","-122.145044","-26.849199295043945","240.62472534179688","6","12.8756","2012-08-29T05:18:23.999Z",,,,
"1","1037","37.456059","-122.145177","-27.36369514465332","241.54600524902344","6","12.865","2012-08-29T05:18:24.999Z",,,,
"1","1038","37.456006","-122.145306","-28.08619499206543","241.35409545898438","8","12.8083","2012-08-29T05:18:25.999Z",,,,
"1","1039","37.455955","-122.145433","-28.963302612304688","241.61587524414063","8","12.5487","2012-08-29T05:18:26.999Z",,,,
"1","1040","37.455907","-122.145554","-30.179241180419922","242.20199584960938","8","12.1713","2012-08-29T05:18:27.999Z",,,,
"1","1041","37.455858","-122.145679","-31.112483978271484","242.369140625","8","12.249","2012-08-29T05:18:28.999Z",,,,
"1","1042","37.455807","-122.145804","-31.270484924316406","242.1545867919922","6","12.3339","2012-08-29T05:18:29.999Z",,,,
"1","1043","37.455757","-122.145931","-31.38358497619629","242.1650848388672","6","12.471","2012-08-29T05:18:30.999Z",,,,
"1","1044","37.455709","-122.146057","-31.815479278564453","242.04368591308594","6","12.3435","2012-08-29T05:18:31.999Z",,,,
"1","1045","37.455662","-122.146179","-32.242286682128906","243.2202911376953","6","12.2981","2012-08-29T05:18:32.999Z",,,,
"1","1046","37.455616","-122.146305","-31.949874877929688","244.78042602539063","6","12.1568","2012-08-29T05:18:33.999Z",,,,
"1","1047","37.455575","-122.146434","-32.09103012084961","247.8802490234375","6","11.97","2012-08-29T05:18:34.999Z",,,,
"1","1048","37.455533","-122.146562","-31.975067138671875","247.5068359375","8","12.0507","2012-08-29T05:18:35.999Z",,,,
"1","1049","37.455499","-122.146701","-31.913816452026367","251.0874786376953","6","12.2737","2012-08-29T05:18:36.999Z",,,,
"1","1050","37.455474","-122.146836","-31.8345947265625","253.6760711669922","6","12.1023","2012-08-29T05:18:37.999Z",,,,
"1","1051","37.455458","-122.146977","-31.90102767944336","257.12969970703125","6","11.9866","2012-08-29T05:18:38.999Z",,,,
"1","1052","37.455447","-122.14712","-31.799102783203125","259.4591369628906","6","11.9408","2012-08-29T05:18:39.999Z",,,,
"1","1053","37.455435","-122.147263","-31.174848556518555","261.8690490722656","6","11.9795","2012-08-29T05:18:40.999Z",,,,
"1","1054","37.455424","-122.147417","-30.353239059448242","264.3587646484375","6","11.9263","2012-08-29T05:18:41.999Z",,,,
"1","1055","37.455423","-122.147556","-29.554033279418945","266.857666015625","6","11.994","2012-08-29T05:18:42.999Z",,,,
"1","1056","37.455428","-122.147691","-28.340686798095703","270.79498291015625","8","11.719","2012-08-29T05:18:43.999Z",,,,
"1","1057","37.455431","-122.147826","-27.120729446411133","270.56829833984375","8","11.852","2012-08-29T05:18:44.999Z",,,,
"1","1058","37.455435","-122.147966","-26.5512752532959","271.6209411621094","8","12","2012-08-29T05:18:45.999Z",,,,
"1","1059","37.455439","-122.148107","-25.99966049194336","272.0834045410156","8","12.1737","2012-08-29T05:18:46.999Z",,,,
"1","1060","37.455443","-122.14825","-25.7381534576416","272.1763916015625","8","12.4099","2012-08-29T05:18:47.999Z",,,,
"1","1061","37.455454","-122.148401","-25.30948257446289","273.2207946777344","8","13.1113","2012-08-29T05:18:48.999Z",,,,
"1","1062","37.455473","-122.148552","-24.53567123413086","276.5597839355469","8","13.1472","2012-08-29T05:18:49.999Z",,,,
"1","1063","37.455494","-122.148714","-23.932443618774414","276.5799865722656","8","13.2975","2012-08-29T05:18:50.999Z",,,,
"1","1064","37.455512","-122.148873","-23.67633056640625","275.6784973144531","8","13.3259","2012-08-29T05:18:51.999Z",,,,
"1","1065","37.455534","-122.149035","-23.541061401367188","276.0773620605469","8","13.6305","2012-08-29T05:18:52.999Z",,,,
"1","1066","37.455556","-122.149195","-23.305166244506836","276.1969299316406","8","13.6496","2012-08-29T05:18:53.999Z",,,,
"1","1067","37.455575","-122.149356","-22.976167678833008","275.9589538574219","8","13.8805","2012-08-29T05:18:54.999Z",,,,
"1","1068","37.455592","-122.149513","-22.622146606445313","275.8406066894531","8","13.7338","2012-08-29T05:18:55.999Z",,,,
"1","1069","37.455613","-122.149673","-22.485244750976563","276.1893615722656","8","13.6662","2012-08-29T05:18:56.999Z",,,,
"1","1070","37.455638","-122.149829","-22.345613479614258","277.2119445800781","6","13.5878","2012-08-29T05:18:57.999Z",,,,
"1","1071","37.45566","-122.149985","-22.340829849243164","277.9635314941406","6","13.2794","2012-08-29T05:18:58.999Z",,,,
"1","1072","37.455685","-122.150142","-22.3680419921875","278.9678955078125","6","13.5782","2012-08-29T05:18:59.999Z",,,,
"1","1073","37.455707","-122.1503","-22.57364273071289","279.3565368652344","8","13.7128","2012-08-29T05:19:00.999Z",,,,
"1","1074","37.455733","-122.15048","-22.6781005859375","279.1255187988281","8","13.8456","2012-08-29T05:19:01.999Z",,,,
"1","1075","37.455758","-122.15065","-22.956951141357422","278.4155578613281","8","13.7957","2012-08-29T05:19:02.999Z",,,,
"1","1076","37.455776","-122.150814","-23.032432556152344","276.8592834472656","8","13.9531","2012-08-29T05:19:03.999Z",,,,
"1","1077","37.455788","-122.150964","-23.064132690429688","274.1820373535156","8","13.4383","2012-08-29T05:19:04.999Z",,,,
"1","1078","37.455795","-122.151115","-23.617794036865234","272.9125671386719","8","13.2631","2012-08-29T05:19:05.999Z",,,,
"1","1079","37.455793","-122.15127","-24.036497116088867","266.9057312011719","8","13.1782","2012-08-29T05:19:06.999Z",,,,
"1","1080","37.455776","-122.151428","-24.43742561340332","260.3153381347656","8","13.5747","2012-08-29T05:19:07.999Z",,,,
"1","1081","37.45576","-122.151584","-24.3012752532959","257.99591064453125","6","13.5022","2012-08-29T05:19:08.999Z",,,,
"1","1082","37.455724","-122.151722","-24.100194931030273","248.9171600341797","6","13.0061","2012-08-29T05:19:09.999Z",,,,
"1","1083","37.455674","-122.151859","-24.343658447265625","245.48526000976563","8","13.1371","2012-08-29T05:19:10.999Z",,,,
"1","1084","37.455619","-122.151995","-25.024280548095703","242.6529998779297","8","13.137","2012-08-29T05:19:11.999Z",,,,
"1","1085","37.455557","-122.152124","-26.085941314697266","240.20074462890625","8","12.826","2012-08-29T05:19:12.999Z",,,,
"1","1086","37.455487","-122.152239","-27.184988021850586","236.18869018554688","8","12.1696","2012-08-29T05:19:13.999Z",,,,
"1","1087","37.455415","-122.152337","-28.689722061157227","230.7943572998047","8","11.0728","2012-08-29T05:19:14.999Z",,,,
"1","1088","37.455348","-122.152427","-29.662073135375977","228.1565399169922","12","10.542","2012-08-29T05:19:15.999Z",,,,
"1","1089","37.455273","-122.152511","-30.896963119506836","225.0146942138672","12","10.4694","2012-08-29T05:19:16.999Z",,,,
"1","1090","37.455189","-122.152598","-30.51236343383789","225.0774383544922","8","10.7614","2012-08-29T05:19:17.999Z",,,,
"1","1091","37.455088","-122.152694","-29.362667083740234","221.3609161376953","8","11.4528","2012-08-29T05:19:18.999Z",,,,
"1","1092","37.454988","-122.15279","-28.801054000854492","220.6412811279297","8","11.7569","2012-08-29T05:19:19.999Z",,,,
"1","1093","37.45489","-122.152879","-27.773723602294922","219.8772430419922","8","11.6727","2012-08-29T05:19:20.999Z",,,,
"1","1094","37.454789","-122.152967","-26.53998565673828","219.09185791015625","8","12.2779","2012-08-29T05:19:21.999Z",,,,
"1","1095","37.45469","-122.153059","-25.134096145629883","219.1276092529297","8","13.3006","2012-08-29T05:19:22.999Z",,,,
"1","1096","37.454587","-122.153154","-23.30963706970215","219.11793518066406","8","13.5202","2012-08-29T05:19:23.999Z",,,,
"1","1097","37.454484","-122.153249","-21.727821350097656","219.30641174316406","8","13.6386","2012-08-29T05:19:24.999Z",,,,
"1","1098","37.454383","-122.153341","-20.24221420288086","219.55023193359375","6","13.6384","2012-08-29T05:19:25.999Z",,,,
"1","1099","37.454278","-122.153432","-19.00774383544922","218.57725524902344","6","13.8022","2012-08-29T05:19:26.999Z",,,,
"1","1100","37.454178","-122.153522","-17.30173683166504","218.54495239257813","6","13.665","2012-08-29T05:19:27.999Z",,,,
"1","1101","37.454078","-122.153614","-16.426668167114258","218.99514770507813","6","13.7182","2012-08-29T05:19:28.999Z",,,,
"1","1102","37.453976","-122.153707","-15.866790771484375","218.4079132080078","8","13.8867","2012-08-29T05:19:29.999Z",,,,
"1","1103","37.453872","-122.153801","-15.66107177734375","217.62429809570313","8","13.933","2012-08-29T05:19:30.999Z",,,,
"1","1104","37.453767","-122.153896","-15.81869888305664","218.10606384277344","8","14.0342","2012-08-29T05:19:31.999Z",,,,
"1","1105","37.453665","-122.153993","-15.994118690490723","218.2922821044922","8","14.0578","2012-08-29T05:19:32.999Z",,,,
"1","1106","37.453566","-122.154093","-16.231151580810547","218.94741821289063","8","13.9639","2012-08-29T05:19:33.999Z",,,,
"1","1107","37.453464","-122.154193","-16.376731872558594","219.3232421875","8","13.9954","2012-08-29T05:19:34.999Z",,,,
"1","1108","37.453364","-122.154291","-16.577327728271484","219.0591583251953","8","14.0486","2012-08-29T05:19:35.999Z",,,,
"1","1109","37.453262","-122.154386","-16.48052978515625","218.5149383544922","8","14.1059","2012-08-29T05:19:36.999Z",,,,
"1","1110","37.453159","-122.154482","-16.463584899902344","218.10110473632813","6","14.0615","2012-08-29T05:19:37.999Z",,,,
"1","1111","37.453057","-122.154577","-16.878507614135742","217.42442321777344","6","14.0098","2012-08-29T05:19:38.999Z",,,,
"1","1112","37.452958","-122.154668","-16.91276741027832","216.85256958007813","6","13.4382","2012-08-29T05:19:39.999Z",,,,
"1","1113","37.452864","-122.154762","-16.8298282623291","218.1003875732422","6","13.2574","2012-08-29T05:19:40.999Z",,,,
"1","1114","37.45277","-122.154855","-16.75032615661621","219.24327087402344","6","13.0898","2012-08-29T05:19:41.999Z",,,,
"1","1115","37.452678","-122.154939","-16.671449661254883","217.44235229492188","8","12.7633","2012-08-29T05:19:42.999Z",,,,
"1","1116","37.452585","-122.155026","-16.910627365112305","217.98550415039063","8","12.7971","2012-08-29T05:19:43.999Z",,,,
"1","1117","37.45249","-122.155112","-16.95767593383789","217.9239501953125","8","12.843","2012-08-29T05:19:44.999Z",,,,
"1","1118","37.452396","-122.155204","-17.4011287689209","218.55191040039063","8","13.1162","2012-08-29T05:19:45.999Z",,,,
"1","1119","37.452304","-122.155297","-17.569353103637695","218.63133239746094","6","13.0803","2012-08-29T05:19:46.999Z",,,,
"1","1120","37.452213","-122.155388","-17.79240608215332","218.9507598876953","6","12.8647","2012-08-29T05:19:47.999Z",,,,
"1","1121","37.452119","-122.155475","-17.90830421447754","217.5337371826172","6","13.077","2012-08-29T05:19:48.999Z",,,,
"1","1122","37.452027","-122.155564","-18.46702766418457","218.03916931152344","6","12.9455","2012-08-29T05:19:49.999Z",,,,
"1","1123","37.451932","-122.155654","-18.851411819458008","218.03724670410156","6","13.0964","2012-08-29T05:19:50.999Z",,,,
"1","1124","37.451839","-122.155755","-18.95853614807129","219.35321044921875","6","13.2624","2012-08-29T05:19:51.999Z",,,,
"1","1125","37.451741","-122.155857","-18.754222869873047","218.6258544921875","6","13.4078","2012-08-29T05:19:52.999Z",,,,
"1","1126","37.451643","-122.155954","-18.183307647705078","218.2786102294922","6","13.3599","2012-08-29T05:19:53.999Z",,,,
"1","1127","37.451547","-122.156046","-17.912147521972656","216.91746520996094","8","13.1226","2012-08-29T05:19:54.999Z",,,,
"1","1128","37.451449","-122.156137","-17.850933074951172","216.8388214111328","8","13.1538","2012-08-29T05:19:55.999Z",,,,
"1","1129","37.451352","-122.15623","-17.412992477416992","217.4892120361328","8","13.2748","2012-08-29T05:19:56.999Z",,,,
